crime_rate,police_per_10k,population_thousands,poverty_rate,unemployment_rate,young_male_share,downtown,municipal_budget,police_grant,academy_distance,historical_station_density
66.64146276044633,27.90357617619358,114.51507164357709,16.625291635904368,9.08008225861256,0.1608188741089558,1,8.24538910957538,0,13.70337413953415,1.5980228532137253
54.05258265281956,23.88086321499081,141.21883102996438,16.76171221888338,8.48774036024268,0.14165965380211118,0,7.965416317956172,1,31.192749971097296,1.2279471814328655
59.25377524539424,27.821343199252937,156.0399043633102,16.34092622621648,7.085709101743506,0.10870585726942539,1,11.326069980852344,1,20.36525488694789,1.4635778119663705
39.92540399547933,25.517519392767426,150.76176860257712,11.469560257024307,8.36680507273624,0.11296630436244967,1,11.429666590908358,0,20.536990236874626,1.7832786613213867
38.71461576035583,17.792396957471173,161.27423986601966,3.0,6.239906690781665,0.09849487821205766,0,11.097245988125715,0,24.58837418735996,2.330360511881234
41.49369989286749,29.176088981790592,161.56592635888086,10.390913028774946,12.018944527548376,0.12633154738484703,0,9.898964637634432,1,20.14792229222511,1.8300946043147577
45.40209286250209,24.507642169934577,214.95728140899377,17.13853726631596,8.458136873483223,0.0933379337209152,0,10.42273285433852,0,17.322563243965945,2.5307667741522977
50.66228447797212,23.342152919653667,168.24745762058998,11.913073933871345,12.248762603340133,0.08920918500601596,0,11.270322749553234,0,26.269760166934862,0.988879863030609
56.01665375305818,34.31570807600395,204.19266750839012,17.78999653265922,9.927196086445592,0.14266900544786726,1,10.557342295882682,0,29.048714624513707,2.2536758355402418
71.07668756771163,41.17314066916593,17.632427043540268,36.40091122792346,11.938458218397086,0.14534192989853464,1,10.566193671185959,1,14.47743225939099,2.2716848646027534
53.2629789046755,32.51004299060217,24.147647665220475,17.472999648163256,11.896975609237288,0.12260293340004252,1,9.348916060083983,0,11.800750324745849,1.8110558376383652
42.68314958673602,22.53857567678108,235.8478021515924,10.092521328916071,9.260461971568194,0.14438924834674954,0,10.048869872649277,0,35.55008591760111,2.0239592170057112
46.223334441109564,24.860997377046356,169.61122364883286,7.650760365436945,9.603908864784746,0.1150231093593272,0,10.308913988206355,0,9.755594112079162,2.1927843462327457
40.408923923175266,26.480742124495183,235.76261905093818,15.542688879472983,11.76764536954678,0.11982268805870042,0,11.814457120106029,0,20.22888477246505,2.2232905803094165
55.18964583069129,35.320565430050664,57.95370192056168,17.707290480190313,10.833775438456684,0.14041178368329993,1,10.10671292411983,1,18.38186714349884,1.9951813341614997
67.09837716571377,24.04253801025205,93.50818946710375,20.17925113688497,10.931420216811736,0.11983434327953087,0,10.109095514735424,0,20.152736641466863,1.6172296211749209
61.51672216560573,33.88596745995362,152.1818214292875,21.11940451280552,11.611170313298265,0.1438446037667959,1,10.49012368749614,0,23.45092465653434,2.0378037602525825
40.63524814042831,24.19257232584596,70.22502235628926,13.970095461713026,5.712154663416838,0.06,0,6.207156051459194,1,11.374975356366635,1.4139770071359008
56.68340229428353,29.774850638585026,152.69343446533367,13.00041814670999,9.305119862441487,0.15430170391359518,1,11.21165015031563,0,20.467682087244373,2.0923297225023916
45.779765826775005,17.27931847675097,146.2140046199065,4.24562773111545,5.942881463039042,0.17444926472172925,0,11.58270998573613,1,22.159620014872832,1.4077485172563535
37.745474601852045,21.030385138655742,46.08415128853213,3.057508424367944,8.37475126684763,0.1340095785470719,1,7.9070824603749905,0,17.27115323041437,2.6317441962535084
60.86520799304486,28.66831823774354,76.099476137758,16.347739397157042,13.304031876092129,0.12703404611693744,1,8.710765511504482,0,14.525541160021282,2.349681050203007
38.99438231565801,17.080225461399476,38.535183545786495,3.0,8.045935298971806,0.11507008774201201,0,7.7024972809719,0,16.7816900980118,0.888843705183914
51.538437955393626,28.73828369960969,132.06161511997462,20.0709954914386,12.598896095107435,0.1730340556926379,0,11.425592865297158,0,22.218173853050985,0.9084698905466738
36.071412317713786,30.611841534865285,88.86078677547054,6.229758384743654,4.571026375167413,0.11853709250305662,1,11.594045152668514,1,13.225525987952953,1.7895097897532146
43.92617652868726,23.393850387926996,22.712478977219224,21.840356684335585,8.43021180572313,0.10056727732590531,0,8.386007791235052,1,23.087526934486192,1.1596903652152357
51.98233289700083,27.294873544561117,146.5793229231179,22.302222359667496,10.438200136353275,0.11531905145578591,0,7.302874331202958,0,18.93035736707145,1.6209740822491714
40.80301766212543,23.22362700764343,165.49664512990296,7.244444696495773,5.878452009129763,0.06251924693960782,1,13.509046579385846,0,21.0360729420087,1.863624652817882
52.291049573717764,23.595439417041426,187.6358792827241,14.961878873107104,9.133632564915173,0.09175185757854737,0,9.556780158954288,1,17.20073451531374,1.4192528635719164
56.60464301880656,29.189419444588864,105.39306341850046,16.146871650470153,8.08388375188824,0.10103140356946039,0,12.081877296350672,1,18.47598683071583,2.016733438424551
72.17246429753982,26.159294402897167,194.06159542986393,18.917932123415095,10.837975130475934,0.09344056993209601,0,12.231581591200555,1,26.06349990206293,1.3162699524336734
28.15040346564529,23.04563511191912,196.77229920599143,3.3873567310666406,7.535460287164045,0.08727138837465384,0,13.223433406034394,1,25.179033411147877,1.0610763504510126
48.411930633528854,29.801475134233335,166.77836913334397,14.402300804363517,6.771832624707287,0.1743521689447892,1,11.490671736324705,0,24.94993652806786,3.188249075255362
67.02249635971548,30.591845215022072,133.6294249700024,12.433300156177182,9.763944074312956,0.14794156693896038,1,10.46733439293165,0,16.238392344388625,2.5089315638425163
47.00132817163524,16.854195801058303,189.5309238341633,8.655207426843608,7.293574220226303,0.09621507313864913,0,8.02973670022468,0,24.073031991041283,1.756655947260162
57.57831198404427,26.50795267754375,105.0538097890378,14.904988767360692,9.664613208297382,0.18703708539880062,0,8.391792659247013,0,20.97275003086779,1.3868687852414692
51.0968408740124,32.81896560475175,244.9514768562887,8.497162706065033,15.267253791216751,0.14755404216729145,1,11.43599737745985,0,10.219649454737594,3.206361767479606
47.02900202357359,23.820900758511748,225.5067323248494,12.397549116819373,7.395188618603364,0.1610878251548595,0,12.006661231082699,0,24.538737910373612,1.2964168833473566
61.65861818048594,27.170832844096182,62.86031082615128,18.256133882506234,8.667697281126369,0.14117083081497142,0,8.349544550511068,1,22.91384301786854,0.4581005393123372
52.201909334475,31.88709040512935,115.36738851623429,26.02641992047831,14.06538567708122,0.10911134205955239,0,7.249422553256416,0,18.028271163052207,1.462537188646742
55.011691371323586,24.375312099298224,236.8190049537065,17.706891260786573,9.204425517551797,0.10991745799287676,0,8.94804632290287,0,24.634618249266023,2.652669608468212
72.05956730822186,26.59536034295801,166.3337893127212,14.265690042640323,9.735504335435518,0.12897983574211486,0,9.875477907339363,1,19.71023052798389,1.7818073605103921
40.15158004185818,35.58123055034964,62.269465464122064,11.6688303708566,9.812264060870351,0.12093684834925142,1,12.22804044382026,1,27.86318846843816,1.7629725760343646
69.64030904829372,30.420146511741873,177.05777250055323,21.04243700515724,9.812628928635403,0.10310652879902123,1,10.525079811368135,1,23.953297612245578,2.726901095920704
63.257608542318934,23.685806538897545,31.86242845545673,18.69552994266715,5.647232381759066,0.1523562192987323,0,10.213400272679658,0,20.54796048742275,0.8544490816752286
42.43865761307118,24.558917399871895,161.92300514883706,17.039509296571296,7.411817401276278,0.08581162646270424,0,11.356144946966754,1,32.11300811173891,1.5733625830695384
58.03628830856124,25.020587768182327,189.44650259392012,20.19202742546642,6.906439225334507,0.11590817842406592,0,13.601266700909205,1,27.742501159589253,2.0337926836521896
83.69002935567485,23.559814688912248,140.4449162324374,20.273931622371695,11.543845169208465,0.0916638268574759,0,8.285556916896766,0,20.660639665083753,2.0219535283432992
52.63643627994476,27.245728124767428,17.90285606976668,15.523582821992331,8.526569573901362,0.13059031384673397,1,10.162437325064234,1,15.881739963881044,1.446414515837477
71.13131041103713,25.423996445228042,124.76090992005851,15.535297854379127,12.103172724082635,0.10778803214194849,0,12.167184937990392,0,23.212403763945062,1.339117140298222
44.58002094440142,36.147601080473564,125.19668138476587,23.66533685554571,6.117242734319521,0.10930758416272388,1,10.907380888384731,1,15.151919872728483,2.628094325184977
56.89528319859517,28.042684567842812,150.57553414164587,18.088498232855958,8.173677890596743,0.14480331612274977,0,12.049708600545516,0,16.409625272616857,1.5416307441301385
48.226826398964484,30.880683477509976,181.55138123961387,12.59857464469777,10.051374874683688,0.15792301765294067,1,9.969881213778027,0,22.404139975872408,2.0709730037374383
46.279727805056154,37.12003170064131,190.30113953018235,15.337688214921661,10.22405301255053,0.14239319215063032,1,13.359995029267829,0,19.219232240754618,2.0752901064259444
50.807532047532355,26.2884836162446,112.72572747913408,17.23924639107714,7.28918573921449,0.12734025540691205,0,9.748727457671325,0,22.230092890126535,1.0260960106746593
57.27820368276499,25.31620966519978,233.63158059138235,18.181798475613572,11.41900305030057,0.134407330385127,0,10.56373411504163,1,18.932030529320556,1.6661857001092206
38.28438029345757,25.660087570653562,25.6449654843617,14.988668015938547,10.950896545396148,0.1015190612308593,0,9.111762668574894,0,24.268972817364784,1.0869845209249642
35.67991777261377,26.12794375252634,148.60150480294834,8.232102281035944,9.542956712261914,0.11898365778431669,0,10.94816986812857,1,20.70814168277474,1.4998538677733477
74.3575157714558,35.70186675480977,99.84927137568557,27.371915868561157,14.236268161076476,0.1404572329467464,1,11.854895160217417,0,24.187474051837363,2.0493108783444303
68.39603588506434,31.86506594208297,131.44789843455396,20.345061508553066,7.955417184653294,0.12298052745096588,1,12.347380929046118,0,15.007527306415247,2.0331662363084404
44.649800136665,22.02359821643757,170.48852179703732,8.260445812965454,4.676999638963149,0.15224966407903268,0,12.878402796710553,1,14.748404932724359,1.868309381551402
55.22189510692592,33.10686260537789,93.71691994238576,13.19755403909642,8.189804022328326,0.155982989594327,1,8.810928355408581,1,11.211718672393577,2.4008584357406226
45.61652277983132,29.673151832647562,57.06894499647816,19.24611244088404,9.379511016937489,0.10848905987497233,0,9.452625537286156,1,28.32319960090244,0.7524496831650664
63.60367608903998,30.97018753392257,133.3366184879377,24.12730130706852,11.896706790257255,0.12485924109680895,0,10.630179953675196,0,8.541264127689379,2.4049457300865678
62.70743702286681,30.106430955132662,247.56305473699942,16.169224428196685,9.867466753383825,0.15426448951346228,1,9.18169864473962,0,22.541175596959135,2.8335347836879183
56.001338934627384,27.987382309080235,203.4268670761187,21.368270907395114,7.732975637070471,0.12194716334120752,0,9.831137060551374,0,15.93586446455546,2.2986070316673963
75.1572342181706,26.672032250348888,72.3340233170442,18.806982472694173,10.788033500987094,0.12205908769148043,0,7.254964065223268,1,18.951536120291085,1.3132060965376189
59.633201931493126,31.0327650832794,208.55082415088395,27.0576853061904,10.413204506316704,0.12933298308022692,0,9.598396226370589,0,14.507667913259395,1.7907099808607012
78.49075347968571,34.396974053664536,114.60846817521964,17.492709093421855,10.57362259741457,0.15746089980073694,1,10.035066703656042,0,11.612469083548808,2.5270687531006186
44.96346719139922,23.672686151639578,57.392095923005016,6.18935142034357,5.7439528353674785,0.12515657529822755,1,8.6161293136832,0,20.355946019816507,2.0760517545548423
58.216433477713764,19.37340755252502,114.19251377701177,20.094976793685294,8.217535387112356,0.08955567897433747,0,9.319183214960772,0,31.56441726032243,1.8127426085707516
26.25471459186126,30.802726783192057,104.25352894582078,3.0,6.589684761741601,0.07741791371026152,1,12.012163429575525,1,15.713288168170244,2.2384008053415685
57.74286181239187,28.939500696358934,138.76654934561347,24.57227798443503,9.722590331596448,0.10077675840383078,0,8.696778633609389,0,33.25581530879623,1.2551256252104153
46.9894187895933,28.972010687322484,126.21431156980204,11.200912258405438,13.08922990143685,0.11522912857384272,1,9.587419106227465,0,24.83047019213157,0.9073397829998082
54.40290284626609,23.81650665367539,166.66402924071076,21.441399524548846,7.829553344301042,0.12065098757081466,0,10.274255777731229,0,24.289950062205218,1.6137476188875346
56.58163602917568,26.28627063632162,183.08468585436688,10.02335667988974,7.270624167909886,0.103448354366872,1,10.59184179116639,0,20.62418244710409,1.946494045261439
58.46909609500236,27.164089683769742,230.56950969973954,13.556575546107316,5.592299414879003,0.13937274233536284,1,11.569571647810214,0,15.829384544477499,3.1795815219413672
49.26583677533972,29.780039936001874,167.62168191839388,13.637120419852442,11.858390279639583,0.11485761395589036,1,13.591195038399185,0,24.071725168044605,1.871477602368486
46.58834930353828,25.922586750776823,104.98759406340058,11.091132319578744,11.216952448568508,0.15349285647307886,0,11.168332804739372,0,23.978158878403427,1.4386695204409266
77.46886021056649,30.868477980408283,244.4749598080467,19.015602059572327,13.41646804003133,0.13030474967924274,0,11.806292838341696,1,19.021449583008298,2.406803368334285
68.33673903911077,40.1404681643588,120.11946649654718,27.171578383697188,8.404308671210758,0.09160711535831213,1,10.508861914204825,1,16.37040509250952,3.531527379783889
49.07834867937117,23.487873012969644,218.43489968740292,11.273164140595501,7.119294722448626,0.14610729791480903,0,12.460613634430754,0,26.78830437773703,1.926616107152149
55.94768173492115,29.07185001038859,44.04341855065299,19.8426932714499,11.76231256562178,0.13907739575312086,0,12.05154172835898,1,24.361170585145686,0.9207152204817225
56.207987334064946,26.155668135511647,230.92708899835446,6.545230489520707,7.970709902640708,0.1457045308759999,1,12.318009411385203,0,21.657271942080982,2.532499363370253
52.0973668275009,21.885244473297206,214.8580083512243,14.59302311862432,10.769999045473927,0.14888395803598595,0,9.251625569415161,1,33.50240130014188,1.520453121763873
43.17403402848615,22.8634026866488,191.62521164715784,15.324115060196746,8.630996002157517,0.12182027051717656,0,11.623253622694536,0,36.15954594703643,0.9698403158537543
56.81452096211599,19.600947993731427,128.699214134876,13.041074171530656,8.958752911595386,0.12186372803033307,0,8.124383162788007,0,20.915427664731254,1.3681068027728522
53.578448127404315,29.061828084592314,217.496234619802,17.954369808025074,6.865547596662031,0.16257254438090762,0,10.084475546952287,1,21.044538703519073,0.6543489671081919
57.0302050798971,24.279167018398706,94.50734618570591,14.146757009835635,7.518783991395171,0.1073242960014428,1,7.200688445625392,1,20.57595093497754,2.1938627252895317
58.559508550857046,30.47579535072809,28.151179671049057,18.054131001375158,7.889054154807483,0.1170615038145874,1,9.22185715025072,0,14.650015028072241,1.0572042128207029
74.3019054827069,31.383735463899832,242.375079038217,22.40558195773166,10.220600583452839,0.12124812149784549,1,12.607162801184424,1,25.702774178012874,2.1304840005454766
55.237988542497,27.807690605300593,209.9649632475216,20.25164951202806,8.701682890446857,0.12573093642587324,0,12.270549294053897,0,22.7231093502829,1.9153053598323473
33.60990277773457,35.80892249659966,31.775332022335803,18.412475185465734,9.363565132971624,0.13728290481084057,1,9.201150013697866,1,6.161614807882515,3.096759445822067
39.43148431459963,25.64480549775885,226.81332396788935,13.270624536994566,10.074541161228032,0.11157385420586254,0,10.649204746545937,0,20.863752876858683,1.6557859394335386
40.86935957860008,33.27672138824853,194.1682884916863,11.166437235098915,8.723808153243736,0.12904592396459516,1,12.71599927965846,1,16.90179538364616,2.348186252528109
62.96382306597038,31.757102479514586,80.91486777770905,22.90879769731172,8.586475572362987,0.15023807757797358,0,8.482601138473775,1,16.554764152061175,2.110036712392907
54.79757220584753,27.591130256641904,18.249594883879944,15.974109876832983,12.396309563929389,0.13545161551915505,0,9.197003634610683,1,15.727428373804358,1.3256618476332445
66.43350401237876,30.817156272689818,180.62868574493615,16.76415181810942,11.064838202745841,0.09792600903693957,1,8.863114693539348,1,17.973465965650384,1.9226330027992418
59.511983970308506,21.4353682829805,134.05566358612913,13.548143964116292,10.011200661186887,0.16591083920284744,0,10.625175379124466,0,25.22315047739955,1.2404797540643784
57.216399888283036,23.3873155673988,74.57984258837459,19.323650425216936,9.059142495125288,0.1007928145260745,0,9.622841098052616,1,32.06233786552568,0.9081670817621449
36.95754202437599,24.308520090279387,51.23802293431684,15.039073775605749,8.641162561511905,0.0994787831225084,0,5.582886553768249,1,16.107044155103214,1.57711210780172
74.92563116769911,26.94930255232852,191.56334422624423,18.286118642224285,6.824977460885767,0.14394401310559496,1,10.953729170329428,1,28.558243054233614,1.6221799570857969
68.1537390090107,28.27366178431884,65.40236658568614,24.001675780245233,8.58289096512851,0.16858057486419817,0,11.320715422895251,0,25.914636256617687,0.3830456627640312
47.41524966352812,30.007420529987286,81.20399642493288,16.293201004860006,10.077170515231026,0.13625958145220207,0,10.354336213377408,0,18.82273054589511,0.9372946323550824
55.802060865153884,26.022952364760876,71.56269593017204,11.117932110596437,9.308606417215609,0.12139866145129304,1,8.871004914719448,1,17.694571352206335,1.5263349885048734
35.464848631563285,25.191875388735774,162.46632888093419,8.099117648343949,6.733011567159658,0.1381111212288989,1,12.40969816075789,1,15.143472607467949,2.2329686264469397
48.76159188536606,17.837599418815174,76.48842536914806,6.9558357676026965,9.696219237853246,0.1318916650953475,0,6.857444907624589,0,27.901345657179235,1.2281757497187729
63.194999234674036,31.66461879731426,86.89435211891688,10.20381118319944,11.105231714256297,0.1535615200001148,1,11.05510767161825,0,1.0,2.25197539774646
29.228002208859763,27.840860684305763,191.65165163955652,3.0,7.228910825737518,0.13285957396100279,1,12.79985220229569,1,20.751201012866353,2.5496038902191254
60.5573516574839,32.868067421220374,187.3046478641704,17.832141150856014,9.934470042449144,0.09705158559397295,1,10.036895703619,1,25.116708702020823,1.8153626001054715
49.13618436507711,16.640968580855414,26.54079748547778,7.726722486677023,11.09293732748343,0.1366197048220793,0,5.7388892954823545,0,19.65941709297058,0.34241839830596754
37.79149608831213,30.22193299960195,209.43657393200075,11.734165969843726,10.699701512905227,0.11787416368891844,0,9.675373728788898,0,22.88139929113846,2.131591560048643
28.158201957918877,23.385861752877947,209.3969957449098,12.27444804341437,7.196818058330879,0.08832568596192061,0,12.96044565948124,0,16.586914630347877,2.6280152149728675
62.35396075685523,29.640372632852678,37.29765282739736,14.364961395522391,9.754246720749666,0.17534362505217047,1,8.327435161158434,1,28.073789697673607,1.2736640148873617
86.60679772065825,23.820556588942534,128.83273891100913,24.843439052591073,11.954482285621864,0.1605310272715547,0,9.890425174951703,0,32.15981416275186,1.2373107053980281
53.97886627879774,17.54235276611398,164.99242176979325,10.849686005391229,7.636954040942279,0.10393480293383162,0,8.723347372563545,0,30.269044323695574,1.6284081323021233
42.886907762651106,19.09163358359586,77.430194499715,12.398338171666756,6.119308415732702,0.118287367374771,0,10.30167382634182,0,20.406560319016712,1.193899493110705
44.87654439025795,29.111717933821428,156.40666256569656,15.033193341873575,10.457862517798922,0.12513922793708468,0,11.05460720108689,0,27.30461086962873,2.858141829755199
56.35904315337439,20.474313247143595,92.46123159776789,15.71541089937823,11.067033266712714,0.18815248062294374,0,7.740777601193059,0,22.995522572225084,1.2932132654479105
51.14982178632921,37.349235549410196,124.09179542040954,21.229178544223412,8.892565669481176,0.15625478231761775,1,10.075722410281557,1,23.063724209684352,2.9644180135859832
48.92337396969956,26.131023024925167,208.6033229323397,17.487719712682292,9.50538379469708,0.11980668859374176,0,12.490696311564244,0,26.50457476996763,2.3080292844912194
58.11363685908684,26.85794248956403,55.76793104349761,22.99685113650087,10.1477224775443,0.14459977836444007,0,7.922196671331152,0,21.36594201432683,0.9855725382583973
67.31231364025007,30.017751579758425,238.72100876151788,23.366245227461313,9.621380212822075,0.17578937169227343,1,13.220636463018444,0,29.776273258766278,1.572667998779125
71.53904435528132,20.94734635242292,90.39464807397536,15.775194857988588,10.66544910857917,0.12296120318155129,0,8.835494917629376,0,18.893265506248138,1.6911282036766346
55.835293662517934,23.75052167941231,44.14873590339367,20.94401573414045,9.180025984275078,0.06,0,9.745454364671009,1,23.330077332450507,1.0749810783348772
56.898113031270256,31.322707750477875,147.49250202035657,12.406679498822038,11.17200192332237,0.13815059983859296,1,12.257009863127378,1,17.04816095402589,2.629565343518712
54.56240190626611,25.16203747892318,85.1646912231987,12.389817180933992,10.594639043335357,0.13206789001353575,1,8.480633605281794,0,21.11160425727217,2.0045388163020017
39.12446026943226,20.223504552665357,78.13019487004938,11.621766878413403,5.891248238177962,0.0758922703719827,0,7.689334057466899,1,24.30987032359421,0.8673642776559786
42.49668637826717,21.221797450548568,174.09096123377955,12.440321640427403,10.073798334317143,0.09298938676764978,0,9.766723801731164,1,18.587706323574213,2.371403959675973
47.03710478630468,25.735387814278692,240.99190302602102,11.564696621000106,9.990884470328394,0.13623799609180154,0,12.514231945990806,0,20.83867685816858,1.543620742739845
47.86630899157693,40.00622746014485,37.93280924116476,17.759607550623315,11.161507568623545,0.15105065465726655,1,10.26173322463789,0,7.764363264031228,3.2383037294965886
32.91341742761564,29.388701031039922,187.65834734586457,16.246066712323113,5.662944830576706,0.07969756602415344,0,9.53270301806981,1,20.20405727933066,1.5494522918649136
66.12361973878133,23.79682792993358,241.41481442759476,18.902841588157138,10.426112296404188,0.12845336525630846,0,13.255139519317023,0,24.104971790109076,2.2229139310463024
42.772187318314764,29.33800642041032,127.3167573840586,9.891501029457226,6.868959965032248,0.12812622980663163,1,11.48574205756514,1,25.351764441210108,2.294311578876855
37.1081404291603,21.151400554588314,144.371449641434,3.0,12.026993766058395,0.10275878255684828,0,9.785771993505652,0,27.726788610163567,1.173567241083826
58.698628110975996,30.616190708392725,140.0313172677952,23.639016599159774,10.000335841854492,0.12884660471687032,0,8.679146678086301,1,27.87578249899638,2.30248565310895
41.213251048806455,23.114021480341048,137.5770727992355,13.769624566863534,5.863988929032933,0.14299655852408394,0,11.166572576612822,0,35.17494109887158,2.2942833867049126
70.80421182853912,27.221748982969544,122.20727430617022,19.589493378150028,10.998138377015165,0.16541780927146807,0,9.350347526153435,0,20.168567359577725,1.7690504417005606
51.062919956975634,31.639089711417576,88.77994742361717,22.5433523047574,11.9394452647823,0.14605789243633527,0,10.215567522949948,0,19.52340173699697,1.298571322067533
25.655271831590625,21.22308525479472,230.40704623169665,7.290718476496002,7.921628016611527,0.10471575573334929,0,13.001863092976922,0,28.450546409891025,0.8593495791342181
44.58738289141882,35.73347632641055,170.5873407448667,17.865652464721723,11.562305516316238,0.09733109537186618,1,11.734953519305083,1,15.08189722864433,2.8660546480688454
30.39037039676804,25.144809734305284,131.2514918847322,7.050702945920513,8.861848563505015,0.11074599578368002,0,9.50129337546317,0,21.167753030280984,1.5586836218577067
41.3956682993959,20.184446109719634,122.83827993307202,12.9490572052543,5.823766786548705,0.12294564638011485,0,8.802269759202202,0,14.776832343417494,1.0531407045088423
69.78702418819839,26.388765417468534,163.72401980850464,18.53980960548737,10.161610879762506,0.12512001031586806,1,8.891380822547173,0,15.764373820677662,2.839286430658255
83.25570188150752,36.01519804828471,26.984718958058675,24.417371310350337,11.398564394475347,0.16551137736397156,1,5.279369606183924,1,23.651151795539096,1.312120629530472
58.194142822661036,30.355902541893514,181.08873869646277,15.269897417865186,11.816790785525846,0.14600570877196414,0,7.2748967635313795,0,24.101934016357156,1.9140333762171406
56.20785045867848,27.10164821347874,209.71744164074033,19.929437075009474,9.859977091577736,0.092209749836999,0,13.810992751620683,0,27.022994561510902,1.2731384725702024
59.47529129579986,25.29621275756346,187.20263056570766,25.510905251845738,10.43447051587566,0.1143721504883004,0,11.934401827731655,1,25.10822168909052,1.549287892764994
46.076015364357765,19.683230164649945,75.63815315151001,14.656227144927833,7.404204906986962,0.09999437679451968,0,9.02495349817851,0,20.567427346561594,1.328660840633776
57.56171957545317,22.068457984839483,165.3581762143119,17.114896468317756,5.81497250930142,0.09108466751397803,0,7.878250236094501,0,23.77667162594073,2.4629825225215827
56.12069174942026,36.20426762538706,83.10296808665348,18.968557430455817,12.379398109074408,0.16152021562722482,1,10.95916757929533,1,9.457315991715753,2.7005990051404853
63.70732431748492,24.410298381046115,87.9457135206807,19.694606695510153,8.047407542888397,0.15579018925540075,0,7.925143291449773,1,20.113080993846914,1.5734794033143744
53.49552771621663,30.57675158958867,204.2763538135492,19.15786979032532,11.608363237440162,0.10388409082349409,1,11.159434999870285,0,31.889283825473385,1.694273842343243
54.782290574990164,26.30199171941949,246.32549097892726,16.036112102944994,8.116230092573781,0.10770526528605168,1,12.077695410433028,0,16.426080263445364,2.1581423454810835
61.23765601253785,20.31971473369783,38.50549901138502,14.600684873147836,8.319115533726912,0.13640049649615824,0,7.394035334080772,1,18.482652322674568,0.6433725515123387
45.47448395476581,18.205585189443198,25.012201852399038,14.487402137802354,7.445087201166838,0.0749603262495876,0,10.301114177395672,0,19.394263718613335,1.051463845291517
60.639650882903155,36.711883413271266,153.85155941909835,25.288957549922642,16.757787487558492,0.12859097446175236,0,11.121306425933732,1,12.912335836364829,1.8367083172589338
52.966550123474256,34.406976143190654,100.6762919591177,19.8315128922908,10.124843638213816,0.10794672316020468,1,10.363806073445556,0,20.551702772119672,2.5528791512911697
44.80878289365339,17.389100559535713,71.4717258023231,7.703435418452669,8.534701256519414,0.1133295967301811,0,7.832487429315927,0,14.200399369952661,1.9978544737081614
22.221199113440413,23.76563969447877,20.824335015398926,3.6438406391740212,7.1946581803269245,0.12173868697091378,1,7.8904334003164145,0,18.34481863456903,1.710096521880491
